Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
33,80,80,7.0,24.0,3.0,3.0,1.0,193.0,87.0,11.0,11.0,16.0,37.0,16.0,14.0,16.0,12.0,34.0,26.0,50.0,52.0,34.0,74.0,52.0,57.0,69.0,31.0,72.0,16.0,34.0,21.0,14.0,43.0,41.0,61.0,18.4,14.0,16.0,80.0,75.0,76.0,84.0,82.0,9.8,7.0
29,71,72,1.4,8.0,1.0,2.0,1.0,187.0,85.0,17.0,20.0,16.0,44.0,18.0,23.0,19.0,17.0,42.0,26.0,53.0,58.0,59.0,64.0,47.0,51.0,72.0,37.0,68.0,10.0,25.0,23.0,18.0,44.0,21.0,30.0,18.4,14.0,14.0,71.0,70.0,68.0,70.0,74.0,2.9,14.0
32,77,77,5.0,12.0,1.0,3.0,1.0,187.0,82.0,16.0,16.0,27.0,23.0,13.0,16.0,25.0,23.0,24.0,19.0,42.0,48.0,55.0,72.0,45.0,52.0,75.0,35.0,67.0,13.0,22.0,23.0,12.0,50.0,46.0,32.0,18.4,19.0,15.0,76.0,72.0,69.0,75.0,78.0,8.5,23.0
24,82,86,34.5,24.0,3.0,3.0,1.0,190.0,89.0,16.0,14.0,18.0,40.0,17.0,12.0,20.0,14.0,37.0,16.0,46.0,48.0,32.0,72.0,47.0,57.0,63.0,45.0,76.0,13.0,27.0,26.0,14.0,44.0,24.0,42.0,18.4,18.0,12.0,82.0,77.0,76.0,85.0,84.0,75.0,11.0
28,80,82,18.0,32.0,2.0,2.0,1.0,191.0,93.0,12.0,14.0,13.0,28.0,13.0,19.0,20.0,17.0,27.0,20.0,48.0,48.0,47.0,75.0,45.0,54.0,62.0,40.0,80.0,14.0,28.0,21.0,17.0,46.0,25.0,62.0,18.4,20.0,17.0,80.0,79.0,72.0,80.0,83.0,35.6,17.0
30,80,81,16.0,43.0,1.0,3.0,1.0,194.0,83.0,15.0,14.0,13.0,37.0,18.0,16.0,14.0,15.0,38.0,23.0,43.0,46.0,34.0,73.0,43.0,62.0,57.0,45.0,62.0,13.0,24.0,25.0,19.0,53.0,19.0,44.0,18.4,20.0,14.0,76.0,79.0,82.0,81.0,83.0,26.8,25.0
27,68,70,1.1,3.0,1.0,2.0,1.0,190.0,75.0,9.0,21.0,16.0,39.0,17.0,22.0,32.0,31.0,43.0,25.0,45.0,38.0,45.0,69.0,49.0,44.0,66.0,32.0,78.0,18.0,42.0,23.0,10.0,38.0,43.0,21.0,18.4,21.0,17.0,66.0,63.0,58.0,68.0,72.0,1.6,16.0
32,70,70,800.0,6.0,1.0,3.0,1.0,184.0,83.0,13.0,11.0,15.0,52.0,10.0,11.0,13.0,10.0,60.0,11.0,52.0,50.0,51.0,62.0,56.0,56.0,74.0,35.0,78.0,10.0,33.0,13.0,10.0,62.0,25.0,51.0,18.4,15.0,15.0,70.0,70.0,74.0,69.0,69.0,1.3,21.0
28,76,78,6.5,18.0,1.0,2.0,1.0,188.0,88.0,12.0,11.0,11.0,46.0,16.0,29.0,16.0,13.0,45.0,36.0,37.0,37.0,53.0,65.0,43.0,56.0,67.0,37.0,67.0,13.0,34.0,14.0,11.0,49.0,26.0,62.0,18.4,17.0,11.0,77.0,73.0,75.0,77.0,79.0,10.2,23.0
29,83,83,25.0,45.0,1.0,3.0,1.0,199.0,76.0,11.0,14.0,11.0,32.0,14.0,15.0,13.0,12.0,35.0,24.0,50.0,47.0,36.0,78.0,42.0,56.0,72.0,37.0,75.0,15.0,36.0,21.0,13.0,45.0,22.0,63.0,18.4,15.0,14.0,81.0,83.0,75.0,83.0,84.0,47.5,14.0
32,74,74,2.1,12.0,2.0,3.0,1.0,186.0,70.0,21.0,16.0,18.0,32.0,12.0,18.0,15.0,13.0,28.0,31.0,42.0,48.0,42.0,71.0,44.0,54.0,62.0,28.0,79.0,17.0,27.0,26.0,18.0,60.0,23.0,54.0,18.4,16.0,20.0,72.0,73.0,72.0,76.0,74.0,3.5,25.0
28,81,82,20.5,30.0,1.0,3.0,1.0,192.0,85.0,15.0,19.0,24.0,24.0,19.0,16.0,23.0,11.0,33.0,19.0,49.0,34.0,49.0,80.0,42.0,54.0,61.0,43.0,75.0,18.0,24.0,18.0,12.0,45.0,23.0,58.0,18.4,13.0,13.0,81.0,80.0,72.0,80.0,82.0,44.6,22.0
24,72,80,4.5,9.0,1.0,4.0,1.0,182.0,81.0,19.0,13.0,16.0,31.0,15.0,15.0,15.0,13.0,20.0,25.0,52.0,55.0,62.0,68.0,54.0,55.0,68.0,42.0,63.0,14.0,26.0,19.0,20.0,58.0,24.0,37.0,18.4,19.0,18.0,70.0,68.0,73.0,72.0,74.0,7.4,17.0
29,69,71,1.2,4.0,1.0,2.0,1.0,190.0,88.0,21.0,12.0,14.0,45.0,16.0,19.0,24.0,13.0,40.0,24.0,45.0,50.0,44.0,65.0,49.0,49.0,75.0,38.0,77.0,19.0,36.0,24.0,13.0,53.0,20.0,59.0,18.4,15.0,19.0,72.0,65.0,65.0,65.0,74.0,1.8,12.0
35,74,74,475.0,5.0,2.0,2.0,1.0,192.0,96.0,15.0,14.0,19.0,38.0,13.0,12.0,14.0,14.0,37.0,26.0,45.0,48.0,65.0,71.0,40.0,54.0,72.0,32.0,78.0,11.0,31.0,23.0,17.0,47.0,19.0,57.0,18.4,15.0,18.0,71.0,73.0,72.0,71.0,77.0,760.0,20.0
39,83,87,0.0,0.0,3.0,3.0,1.0,197.0,89.0,14.0,11.0,12.0,27.0,12.0,13.0,12.0,11.0,27.0,22.0,50.0,41.0,57.0,68.0,51.0,29.0,60.0,46.0,68.0,11.0,57.0,31.0,23.0,40.0,24.0,47.544483985765126,12.0,10.0,11.0,82.0,87.0,85.0,93.0,75.0,130.9859922178988,16.03411131059246
28,71,74,1.7,8.0,1.0,3.0,1.0,188.0,85.0,19.0,19.0,14.0,30.0,14.0,22.0,15.0,20.0,28.0,27.0,55.0,50.0,47.0,68.0,48.0,53.0,64.0,40.0,78.0,13.0,26.0,18.0,17.0,55.0,26.0,63.0,18.4,16.0,18.0,72.0,67.0,70.0,68.0,74.0,2.8,19.0
43,80,80,2.3,18.0,4.0,2.0,1.0,192.0,92.0,13.0,15.0,13.0,37.0,17.0,26.0,20.0,13.0,35.0,28.0,37.0,30.0,55.0,78.0,49.0,53.0,69.0,34.0,65.0,13.0,38.0,28.0,12.0,50.0,22.0,70.0,18.4,11.0,11.0,76.0,73.0,70.0,90.0,76.0,4.1,13.0
29,71,71,1.3,8.0,1.0,3.0,1.0,188.0,84.0,17.0,17.0,15.0,44.0,17.0,18.0,22.0,18.0,40.0,35.0,40.0,40.0,54.0,70.0,50.0,51.0,62.0,34.0,65.0,18.0,26.0,20.0,16.0,58.0,21.0,57.0,18.4,14.0,14.0,70.0,69.0,68.0,69.0,72.0,1.6,23.0
32,74,74,2.1,6.0,1.0,3.0,1.0,188.0,81.0,20.0,16.0,11.0,44.0,18.0,12.0,13.0,12.0,46.0,27.0,46.0,44.0,47.0,74.0,46.0,51.0,70.0,34.0,65.0,12.0,27.0,14.0,9.0,61.0,37.0,60.0,18.4,17.0,13.0,76.0,69.0,68.0,71.0,77.0,3.2,17.0
32,73,73,1.5,9.0,1.0,3.0,1.0,190.0,89.0,21.0,19.0,23.0,30.0,13.0,19.0,25.0,16.0,33.0,31.0,45.0,45.0,43.0,67.0,44.0,51.0,65.0,43.0,77.0,11.0,27.0,22.0,15.0,42.0,25.0,50.0,18.4,21.0,18.0,73.0,72.0,68.0,70.0,75.0,3.0,15.0
38,74,74,475.0,2.0,1.0,3.0,1.0,184.0,84.0,11.0,7.0,12.0,14.0,14.0,8.0,69.0,74.0,18.0,23.0,40.0,37.0,45.0,64.0,51.0,53.0,69.0,28.0,60.0,8.0,31.0,22.0,16.0,55.0,22.0,61.0,18.4,9.0,9.0,71.0,73.0,71.0,75.0,76.0,665.0,27.0
36,82,82,3.4,43.0,2.0,2.0,1.0,190.0,83.0,14.0,13.0,11.0,20.0,17.0,14.0,18.0,12.0,32.0,22.0,50.0,47.0,53.0,75.0,44.0,53.0,69.0,25.0,65.0,20.0,43.0,16.0,15.0,52.0,22.0,63.0,18.4,12.0,13.0,82.0,82.0,71.0,83.0,82.0,6.5,14.0
31,82,82,16.0,37.0,2.0,1.0,1.0,187.0,82.0,14.0,11.0,16.0,30.0,11.0,19.0,12.0,11.0,25.0,17.0,47.0,51.0,45.0,82.0,43.0,59.0,73.0,39.0,69.0,13.0,32.0,21.0,10.0,41.0,22.0,52.0,18.4,18.0,14.0,81.0,80.0,79.0,79.0,82.0,27.2,15.0
27,70,71,1.4,7.0,1.0,4.0,1.0,183.0,80.0,17.0,16.0,10.0,33.0,15.0,22.0,22.0,15.0,30.0,24.0,59.0,60.0,50.0,68.0,44.0,56.0,74.0,32.0,63.0,14.0,28.0,25.0,20.0,42.0,24.0,41.0,18.4,14.0,11.0,70.0,66.0,74.0,67.0,73.0,2.3,22.0
21,77,77,9.5,18.0,1.0,3.0,1.0,183.0,77.0,13.0,15.0,14.0,29.0,19.0,17.0,16.0,21.0,18.0,23.0,35.0,34.0,36.0,76.0,55.0,56.0,70.0,44.0,85.0,19.0,20.0,18.0,11.0,70.0,15.0,48.0,18.4,18.0,17.0,79.0,77.0,75.0,77.0,71.0,18.1,16.0
28,68,69,950.0,3.0,1.0,2.0,1.0,187.0,82.0,20.0,14.0,17.0,29.0,11.0,11.0,21.0,29.0,28.0,31.0,42.0,53.0,50.0,62.0,52.0,50.0,70.0,41.0,60.0,12.0,39.0,20.0,12.0,52.0,44.0,47.0,18.4,21.0,20.0,69.0,67.0,66.0,67.0,67.0,1.7,11.0
27,81,83,23.5,14.0,1.0,3.0,1.0,191.0,78.0,15.0,12.0,13.0,27.0,14.0,13.0,17.0,13.0,24.0,23.0,42.0,44.0,67.0,82.0,38.0,50.0,74.0,39.0,68.0,16.0,32.0,23.0,14.0,46.0,18.0,56.0,18.4,14.0,12.0,84.0,78.0,67.0,78.0,84.0,48.8,17.0
31,74,74,2.2,6.0,1.0,2.0,1.0,189.0,87.0,13.0,12.0,13.0,39.0,12.0,21.0,10.0,19.0,41.0,24.0,35.0,37.0,57.0,68.0,43.0,53.0,58.0,36.0,77.0,13.0,32.0,23.0,16.0,66.0,17.0,64.0,18.4,15.0,14.0,76.0,68.0,70.0,75.0,78.0,2.8,27.0
31,70,70,850.0,5.0,1.0,3.0,1.0,179.0,72.0,29.0,13.0,13.0,34.0,19.0,12.0,24.0,10.0,23.0,20.0,49.0,52.0,65.0,69.0,54.0,48.0,77.0,40.0,66.0,10.0,31.0,25.0,15.0,54.0,25.0,47.0,18.4,13.0,12.0,70.0,67.0,64.0,67.0,72.0,1.3,16.0
31,72,72,1.2,12.0,1.0,3.0,1.0,183.0,81.0,13.0,11.0,14.0,31.0,10.0,13.0,21.0,10.0,20.0,30.0,45.0,48.0,61.0,67.0,59.0,56.0,80.0,38.0,66.0,17.0,22.0,22.0,13.0,48.0,15.0,28.0,18.4,24.0,23.0,72.0,68.0,75.0,69.0,74.0,1.8,22.0
38,70,70,180.0,1.0,1.0,3.0,1.0,184.0,89.0,15.0,12.0,14.0,22.0,18.0,18.0,12.0,24.0,30.0,16.0,57.0,53.0,32.0,67.0,56.0,56.0,72.0,28.0,59.0,12.0,45.0,15.0,14.0,58.0,57.0,65.0,18.4,13.0,14.0,72.0,68.0,74.0,68.0,69.0,243.0,17.0
35,80,80,2.3,27.0,1.0,3.0,1.0,190.0,85.0,15.0,12.0,19.0,36.0,16.0,10.0,14.0,17.0,37.0,18.0,47.0,50.0,65.0,74.0,42.0,53.0,75.0,34.0,56.0,11.0,19.0,23.0,16.0,48.0,16.0,62.0,18.4,10.0,12.0,79.0,75.0,71.0,81.0,83.0,3.9,21.0
36,76,76,825.0,550.0,3.0,2.0,1.0,191.0,84.0,11.0,10.0,13.0,24.0,13.0,11.0,24.0,39.0,26.0,19.0,51.0,54.0,42.0,74.0,37.0,56.0,75.0,32.0,77.0,14.0,31.0,20.0,15.0,52.0,23.0,65.0,18.4,14.0,13.0,74.0,74.0,74.0,74.0,74.0,1.8,14.0
30,76,77,5.5,15.0,2.0,2.0,1.0,193.0,83.0,20.0,15.0,16.0,28.0,13.0,12.0,20.0,15.0,33.0,32.0,45.0,47.0,50.0,75.0,40.0,52.0,67.0,32.0,64.0,14.0,39.0,17.0,13.0,47.0,36.0,47.0,18.4,12.0,14.0,79.0,73.0,69.0,75.0,76.0,11.4,11.0
30,82,82,20.5,29.0,1.0,2.0,1.0,192.0,78.0,15.0,14.0,14.0,39.0,13.0,20.0,12.0,19.0,44.0,12.0,37.0,34.0,47.0,80.0,29.0,57.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,60.0,24.0,57.0,18.4,18.0,15.0,82.0,79.0,76.0,81.0,84.0,43.1,20.0
27,73,76,3.0,6.0,1.0,2.0,1.0,180.0,88.0,19.0,17.0,14.0,34.0,19.0,19.0,16.0,14.0,42.0,24.0,50.0,48.0,43.0,70.0,40.0,53.0,67.0,40.0,69.0,14.0,34.0,20.0,7.0,52.0,23.0,51.0,18.4,17.0,17.0,71.0,70.0,70.0,73.0,74.0,4.6,10.0
25,72,75,2.4,650.0,2.0,2.0,1.0,193.0,77.0,20.0,20.0,18.0,30.0,20.0,13.0,20.0,22.0,34.0,21.0,50.0,50.0,60.0,68.0,45.0,45.0,70.0,40.0,65.0,16.0,35.0,18.0,12.0,33.0,18.0,61.0,18.4,24.0,18.0,72.0,69.0,60.0,70.0,79.0,5.3,15.0
33,69,69,450.0,3.0,1.0,4.0,1.0,198.0,85.0,11.0,19.0,13.0,23.0,15.0,11.0,18.0,19.0,33.0,16.0,55.0,57.0,63.0,63.0,44.0,50.0,74.0,35.0,75.0,13.0,34.0,23.0,16.0,63.0,18.0,62.0,18.4,12.0,13.0,70.0,66.0,66.0,69.0,71.0,788.0,22.0
30,66,66,575.0,3.0,1.0,3.0,1.0,189.0,80.0,16.0,16.0,23.0,35.0,12.0,21.0,24.0,24.0,31.0,32.0,59.0,56.0,58.0,68.0,52.0,47.0,53.0,27.0,66.0,11.0,22.0,26.0,11.0,47.0,27.0,62.0,18.4,23.0,19.0,66.0,64.0,63.0,65.0,66.0,1.0,20.0
24,72,79,4.0,15.0,1.0,2.0,1.0,192.0,73.0,14.0,11.0,17.0,37.0,11.0,17.0,20.0,11.0,29.0,30.0,54.0,51.0,40.0,66.0,59.0,54.0,68.0,40.0,61.0,17.0,24.0,20.0,14.0,38.0,29.0,47.0,18.4,20.0,20.0,73.0,70.0,72.0,69.0,75.0,130.9859922178988,19.0
31,75,75,3.0,34.0,1.0,2.0,1.0,193.0,79.0,11.0,17.0,16.0,33.0,12.0,17.0,15.0,18.0,35.0,17.0,58.0,56.0,35.0,71.0,43.0,46.0,68.0,35.0,63.0,14.0,35.0,22.0,16.0,50.0,41.0,61.0,18.4,13.0,12.0,74.0,74.0,61.0,75.0,80.0,5.7,13.0
28,73,76,2.8,10.0,1.0,3.0,1.0,188.0,86.0,15.0,15.0,16.0,40.0,14.0,16.0,17.0,15.0,39.0,30.0,46.0,47.0,47.0,69.0,33.0,57.0,57.0,28.0,63.0,15.0,27.0,15.0,14.0,68.0,26.0,66.0,18.4,14.0,16.0,72.0,71.0,76.0,71.0,74.0,3.7,23.0
33,77,77,3.4,27.0,2.0,2.0,1.0,188.0,74.0,13.0,11.0,19.0,32.0,16.0,13.0,13.0,15.0,29.0,25.0,43.0,35.0,48.0,72.0,42.0,53.0,72.0,36.0,63.0,14.0,36.0,19.0,8.0,52.0,42.0,52.0,18.4,17.0,14.0,77.0,75.0,71.0,77.0,79.0,6.8,14.0
36,67,67,110.0,700.0,2.0,2.0,1.0,193.0,85.0,14.0,16.0,28.0,19.0,13.0,17.0,11.0,18.0,28.0,31.0,47.0,52.0,53.0,61.0,54.0,51.0,68.0,25.0,69.0,19.0,32.0,23.0,19.0,50.0,42.0,55.0,18.4,15.0,14.0,68.0,66.0,68.0,64.0,67.0,138.0,23.0
28,70,72,1.4,10.0,1.0,3.0,1.0,181.0,86.0,17.0,19.0,20.0,31.0,12.0,19.0,15.0,20.0,24.0,23.0,46.0,49.0,32.0,60.0,55.0,49.0,75.0,40.0,71.0,17.0,24.0,30.0,18.0,62.0,23.0,49.0,18.4,12.0,17.0,72.0,69.0,65.0,68.0,75.0,2.5,14.0
35,80,80,2.3,26.0,3.0,3.0,1.0,186.0,78.0,19.0,13.0,18.0,23.0,10.0,15.0,19.0,13.0,22.0,22.0,51.0,50.0,53.0,71.0,45.0,59.0,62.0,35.0,72.0,13.0,24.0,17.0,11.0,59.0,10.0,67.0,18.4,13.0,13.0,77.0,72.0,78.0,82.0,84.0,3.7,18.0
34,82,82,5.0,20.0,3.0,2.0,1.0,192.0,85.0,13.0,10.0,11.0,23.0,12.0,15.0,11.0,11.0,28.0,18.0,46.0,46.0,52.0,78.0,55.0,57.0,68.0,34.0,66.0,14.0,34.0,20.0,10.0,55.0,19.0,62.0,18.4,11.0,13.0,82.0,77.0,76.0,84.0,80.0,9.0,14.0
28,77,80,9.5,35.0,2.0,3.0,1.0,193.0,85.0,17.0,11.0,17.0,27.0,15.0,16.0,16.0,17.0,35.0,18.0,45.0,38.0,55.0,68.0,27.0,53.0,63.0,42.0,68.0,16.0,24.0,17.0,11.0,48.0,42.0,32.0,18.4,17.0,20.0,79.0,74.0,70.0,76.0,79.0,18.8,22.0
30,73,73,2.0,14.0,1.0,3.0,1.0,191.0,83.0,16.0,14.0,19.0,30.0,16.0,17.0,20.0,14.0,30.0,24.0,53.0,43.0,33.0,71.0,45.0,52.0,75.0,43.0,72.0,13.0,16.0,25.0,15.0,70.0,21.0,63.0,18.4,13.0,13.0,72.0,70.0,69.0,72.0,74.0,3.1,13.0
27,76,78,7.0,30.0,1.0,3.0,1.0,196.0,80.0,15.0,16.0,11.0,34.0,11.0,15.0,12.0,12.0,35.0,24.0,43.0,41.0,60.0,73.0,54.0,53.0,76.0,33.0,57.0,15.0,16.0,21.0,16.0,61.0,23.0,57.0,18.4,14.0,10.0,76.0,76.0,70.0,75.0,76.0,13.8,18.0
28,79,81,15.0,15.0,1.0,3.0,1.0,190.0,84.0,15.0,12.0,14.0,27.0,13.0,12.0,21.0,12.0,36.0,22.0,44.0,47.0,45.0,75.0,48.0,55.0,63.0,32.0,71.0,15.0,19.0,26.0,12.0,52.0,13.0,46.0,18.4,20.0,15.0,82.0,75.0,73.0,77.0,83.0,31.1,16.0
35,70,70,180.0,6.0,1.0,4.0,1.0,187.0,86.0,20.0,11.0,20.0,28.0,14.0,20.0,11.0,12.0,23.0,22.0,50.0,45.0,58.0,63.0,48.0,51.0,62.0,25.0,81.0,20.0,38.0,22.0,15.0,44.0,31.0,66.0,18.4,20.0,19.0,68.0,70.0,68.0,72.0,71.0,342.0,20.0
31,73,73,0.0,0.0,1.0,3.0,1.0,191.0,86.0,10.0,18.0,18.0,39.0,17.0,13.0,17.0,14.0,36.0,21.0,50.0,44.0,39.0,73.0,58.0,53.0,53.0,36.0,83.0,15.0,26.0,25.0,15.0,20.0,32.0,34.0,18.4,21.0,18.0,73.0,71.0,70.0,69.0,73.0,130.9859922178988,20.0
33,72,72,750.0,6.0,1.0,2.0,1.0,188.0,88.0,19.0,16.0,15.0,35.0,14.0,8.0,10.0,13.0,35.0,18.0,55.0,53.0,59.0,68.0,51.0,53.0,73.0,25.0,72.0,18.0,23.0,22.0,11.0,61.0,21.0,17.0,18.4,13.0,12.0,73.0,72.0,70.0,64.0,76.0,1.6,12.0
30,82,82,20.5,31.0,3.0,4.0,1.0,189.0,88.0,13.0,13.0,11.0,25.0,12.0,10.0,14.0,12.0,12.0,24.0,45.0,52.0,42.0,82.0,37.0,59.0,75.0,45.0,73.0,13.0,30.0,22.0,12.0,46.0,17.0,62.0,18.4,14.0,10.0,82.0,78.0,79.0,82.0,84.0,34.9,15.0
30,62,62,275.0,2.0,1.0,3.0,1.0,185.0,84.0,13.0,14.0,13.0,47.0,11.0,20.0,13.0,14.0,56.0,19.0,58.0,61.0,58.0,59.0,46.0,48.0,65.0,39.0,70.0,18.0,45.0,25.0,15.0,47.0,14.0,49.0,18.4,14.0,13.0,62.0,60.0,64.0,61.0,62.0,481.0,15.0
32,73,73,1.5,14.0,1.0,4.0,1.0,186.0,83.0,15.0,12.0,29.0,33.0,13.0,17.0,19.0,11.0,41.0,21.0,48.0,38.0,52.0,68.0,43.0,56.0,65.0,26.0,72.0,11.0,35.0,11.0,17.0,53.0,28.0,65.0,18.4,14.0,13.0,70.0,75.0,74.0,73.0,72.0,2.3,13.0
26,67,72,1.2,5.0,1.0,3.0,1.0,187.0,84.0,12.0,17.0,19.0,25.0,16.0,14.0,18.0,19.0,22.0,15.0,64.0,62.0,62.0,52.0,62.0,50.0,68.0,44.0,74.0,13.0,20.0,28.0,17.0,26.0,25.0,34.0,18.4,21.0,21.0,66.0,68.0,67.0,64.0,71.0,1.9,16.0
35,73,73,350.0,4.0,1.0,2.0,1.0,183.0,93.0,20.0,20.0,13.0,45.0,13.0,17.0,15.0,19.0,45.0,29.0,39.0,36.0,42.0,67.0,34.0,55.0,55.0,42.0,68.0,18.0,35.0,21.0,18.0,48.0,19.0,53.0,18.4,15.0,14.0,73.0,68.0,73.0,74.0,73.0,525.0,15.0
30,79,79,11.5,16.0,1.0,3.0,1.0,191.0,80.0,12.0,20.0,12.0,22.0,20.0,18.0,16.0,11.0,20.0,20.0,58.0,61.0,65.0,70.0,34.0,47.0,74.0,34.0,60.0,16.0,31.0,11.0,14.0,49.0,16.0,44.0,18.4,18.0,16.0,82.0,77.0,63.0,80.0,82.0,20.7,8.0
25,70,76,2.0,2.0,1.0,3.0,1.0,189.0,80.0,13.0,15.0,14.0,29.0,19.0,17.0,16.0,21.0,18.0,23.0,48.0,50.0,50.0,66.0,55.0,50.0,70.0,44.0,65.0,19.0,30.0,18.0,11.0,65.0,15.0,48.0,18.4,18.0,17.0,71.0,66.0,66.0,67.0,74.0,2.9,16.0
32,73,73,1.5,6.0,1.0,2.0,1.0,190.0,98.0,13.0,12.0,14.0,43.0,17.0,19.0,13.0,19.0,46.0,20.0,42.0,43.0,44.0,73.0,52.0,53.0,71.0,35.0,72.0,20.0,30.0,18.0,13.0,35.0,16.0,50.0,18.4,15.0,15.0,73.0,67.0,70.0,70.0,76.0,2.3,16.0
31,74,74,2.2,6.0,1.0,3.0,1.0,191.0,79.0,21.0,20.0,18.0,31.0,20.0,19.0,12.0,17.0,24.0,22.0,45.0,49.0,34.0,76.0,57.0,52.0,58.0,30.0,49.0,12.0,22.0,25.0,18.0,59.0,22.0,53.0,18.4,19.0,19.0,75.0,71.0,69.0,72.0,75.0,3.3,23.0
36,73,73,350.0,10.0,1.0,3.0,1.0,186.0,81.0,8.0,10.0,12.0,30.0,13.0,12.0,20.0,12.0,36.0,18.0,54.0,59.0,57.0,72.0,58.0,50.0,66.0,44.0,65.0,20.0,35.0,23.0,9.0,31.0,24.0,50.0,18.4,11.0,12.0,71.0,69.0,67.0,74.0,75.0,770.0,17.0
23,70,75,1.9,4.0,1.0,3.0,1.0,195.0,87.0,15.0,15.0,20.0,48.0,15.0,20.0,20.0,15.0,46.0,37.0,30.0,30.0,42.0,65.0,45.0,52.0,55.0,35.0,65.0,15.0,35.0,22.0,16.0,55.0,17.0,58.0,18.4,18.0,18.0,72.0,67.0,69.0,67.0,70.0,3.0,22.0
22,78,83,17.5,18.0,2.0,3.0,1.0,196.0,90.0,13.0,6.0,13.0,54.0,9.0,14.0,13.0,12.0,38.0,10.0,48.0,45.0,60.0,69.0,53.0,52.0,73.0,40.0,70.0,9.0,20.0,17.0,4.0,47.0,16.0,59.0,18.4,14.0,12.0,80.0,76.0,69.0,74.0,82.0,36.3,20.0
32,68,68,600.0,3.0,1.0,3.0,1.0,188.0,75.0,12.0,17.0,14.0,32.0,15.0,18.0,14.0,12.0,35.0,21.0,59.0,56.0,40.0,67.0,46.0,53.0,75.0,34.0,75.0,16.0,29.0,12.0,16.0,52.0,22.0,48.0,18.4,15.0,14.0,67.0,62.0,70.0,68.0,68.0,900.0,25.0
34,82,82,13.0,40.0,3.0,3.0,1.0,183.0,78.0,10.0,12.0,11.0,27.0,10.0,12.0,11.0,12.0,36.0,30.0,39.0,45.0,58.0,75.0,53.0,29.0,80.0,34.0,71.0,10.0,36.0,21.0,12.0,38.0,26.0,70.0,10.0,12.0,10.0,81.0,78.0,75.0,84.0,83.0,130.9859922178988,16.03411131059246
23,78,86,27.0,8.0,1.0,2.0,1.0,188.0,76.0,10.0,10.0,11.0,33.0,10.0,11.0,10.0,10.0,44.0,21.0,58.0,58.0,56.0,77.0,32.0,58.0,67.0,30.0,70.0,10.0,22.0,10.0,10.0,58.0,16.0,54.0,18.4,12.0,14.0,81.0,75.0,77.0,74.0,80.0,45.9,16.0
29,77,79,8.5,20.0,2.0,2.0,1.0,190.0,88.0,16.0,16.0,14.0,38.0,19.0,19.0,17.0,17.0,32.0,33.0,37.0,35.0,36.0,74.0,34.0,56.0,70.0,26.0,67.0,18.0,29.0,17.0,18.0,49.0,22.0,62.0,18.4,15.0,14.0,76.0,75.0,75.0,76.0,76.0,17.6,14.0
33,75,75,1.8,15.0,1.0,3.0,1.0,187.0,89.0,14.0,13.0,14.0,16.0,15.0,19.0,15.0,12.0,29.0,12.0,47.0,38.0,45.0,72.0,54.0,60.0,60.0,41.0,77.0,16.0,37.0,23.0,16.0,40.0,25.0,58.0,18.4,16.0,12.0,76.0,75.0,80.0,73.0,72.0,3.0,16.0
23,76,82,9.5,31.0,1.0,4.0,1.0,197.0,85.0,12.0,14.0,15.0,46.0,15.0,15.0,12.0,14.0,50.0,37.0,45.0,44.0,31.0,71.0,35.0,52.0,70.0,40.0,66.0,16.0,27.0,8.0,7.0,56.0,15.0,55.0,18.4,13.0,15.0,76.0,73.0,69.0,75.0,78.0,20.0,18.0
28,75,77,4.8,700.0,1.0,2.0,1.0,189.0,75.0,13.0,13.0,15.0,26.0,18.0,13.0,19.0,19.0,23.0,24.0,40.0,45.0,63.0,66.0,59.0,51.0,72.0,33.0,65.0,20.0,18.0,21.0,13.0,34.0,28.0,56.0,18.4,20.0,11.0,77.0,72.0,68.0,74.0,80.0,10.9,17.0
30,67,67,675.0,5.0,1.0,1.0,1.0,196.0,92.0,11.0,16.0,12.0,28.0,19.0,16.0,14.0,18.0,21.0,16.0,51.0,48.0,49.0,65.0,60.0,47.0,65.0,45.0,78.0,16.0,33.0,18.0,18.0,59.0,23.0,56.0,18.4,12.0,20.0,68.0,64.0,62.0,63.0,69.0,1.0,25.0
34,74,74,725.0,32.0,2.0,3.0,1.0,196.0,91.0,14.0,14.0,10.0,34.0,19.0,23.0,17.0,13.0,35.0,20.0,46.0,53.0,50.0,70.0,32.0,50.0,69.0,28.0,61.0,19.0,36.0,25.0,14.0,42.0,30.0,58.0,18.4,14.0,13.0,68.0,76.0,66.0,75.0,76.0,1.3,16.0
32,78,78,7.0,17.0,2.0,3.0,1.0,184.0,80.0,13.0,14.0,16.0,25.0,15.0,15.0,11.0,18.0,26.0,14.0,48.0,45.0,54.0,68.0,58.0,52.0,67.0,35.0,73.0,19.0,32.0,18.0,11.0,31.0,24.0,57.0,18.4,19.0,13.0,79.0,73.0,69.0,78.0,83.0,14.0,12.0
