Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
33,73,73,1.9,25.0,1.0,3.0,3.0,183.0,74.0,63.0,72.0,72.0,76.0,71.0,76.0,68.0,65.0,68.0,77.0,64.0,66.0,69.0,75.0,76.0,72.0,73.0,69.0,72.0,68.0,57.0,25.0,73.0,76.0,78.0,76.0,28.236842105263158,27.0,19.0,15.0,7.0,10.0,10.0,9.0,3.6,36.0
31,72,72,1.9,21.0,2.0,3.0,3.0,173.0,70.0,69.0,67.0,55.0,70.0,69.0,73.0,68.0,65.0,59.0,72.0,84.0,81.0,84.0,70.0,83.0,75.0,70.0,55.0,61.0,69.0,66.0,42.0,69.0,69.0,68.0,69.0,28.236842105263158,39.0,28.0,11.0,10.0,9.0,11.0,9.0,3.6,24.0
33,68,68,775.0,2.0,1.0,4.0,4.0,172.0,66.0,65.0,67.0,65.0,66.0,72.0,73.0,68.0,65.0,51.0,71.0,73.0,73.0,85.0,64.0,76.0,70.0,80.0,66.0,54.0,65.0,59.0,54.0,74.0,73.0,65.0,72.0,28.236842105263158,38.0,28.0,15.0,8.0,9.0,14.0,7.0,969.0,39.0
34,77,77,4.7,8.0,3.0,4.0,3.0,186.0,79.0,68.0,76.0,77.0,75.0,77.0,80.0,80.0,63.0,51.0,77.0,70.0,70.0,70.0,73.0,44.0,81.0,76.0,54.0,78.0,71.0,62.0,20.0,76.0,76.0,74.0,69.0,39.0,22.0,18.0,14.0,13.0,8.0,9.0,10.0,5.8,31.00579374275782
30,73,73,3.0,45.0,2.0,3.0,3.0,185.0,73.0,69.0,75.0,75.0,66.0,68.0,72.0,61.0,62.0,64.0,72.0,66.0,75.0,72.0,70.0,61.0,76.0,79.0,50.0,70.0,63.0,75.0,32.0,74.0,70.0,68.0,75.0,28.236842105263158,38.0,33.0,9.0,10.0,6.0,12.0,16.0,5.7,43.0
29,72,72,2.3,11.0,1.0,3.0,3.0,187.0,74.0,65.0,74.0,81.0,63.0,72.0,72.0,67.0,66.0,62.0,71.0,66.0,76.0,65.0,71.0,37.0,68.0,62.0,63.0,68.0,67.0,60.0,46.0,74.0,70.0,72.0,73.0,28.236842105263158,55.0,43.0,13.0,8.0,9.0,9.0,13.0,3.7,43.0
30,76,76,7.5,20.0,4.0,4.0,4.0,190.0,94.0,64.0,78.0,69.0,76.0,77.0,80.0,74.0,80.0,66.0,81.0,71.0,75.0,66.0,62.0,49.0,85.0,72.0,54.0,91.0,76.0,72.0,30.0,74.0,74.0,91.0,80.0,28.236842105263158,22.0,20.0,2.0,2.0,2.0,4.0,2.0,15.0,10.0
26,74,75,5.0,19.0,2.0,3.0,2.0,190.0,83.0,60.0,74.0,84.0,68.0,68.0,68.0,52.0,41.0,59.0,74.0,61.0,66.0,58.0,69.0,52.0,76.0,92.0,70.0,84.0,68.0,77.0,42.0,76.0,64.0,66.0,70.0,28.236842105263158,41.0,39.0,14.0,15.0,6.0,12.0,15.0,10.4,39.0
29,70,70,1.6,7.0,1.0,4.0,3.0,184.0,78.0,63.0,72.0,68.0,69.0,66.0,66.0,65.0,59.0,49.0,69.0,69.0,76.0,69.0,69.0,67.0,70.0,73.0,82.0,70.0,62.0,73.0,50.0,72.0,62.0,69.0,62.0,28.236842105263158,41.0,40.0,7.0,6.0,14.0,7.0,12.0,2.3,43.0
31,78,78,12.0,33.0,1.0,4.0,3.0,186.0,79.0,56.0,83.0,81.0,78.0,78.0,75.0,42.0,46.0,49.0,79.0,61.0,61.0,62.0,73.0,51.0,81.0,75.0,66.0,79.0,79.0,71.0,52.0,84.0,67.0,70.0,82.0,28.236842105263158,34.0,21.0,7.0,9.0,8.0,13.0,13.0,25.2,45.0
32,67,67,825.0,6.0,1.0,4.0,3.0,184.0,79.0,64.0,69.0,70.0,64.0,73.0,64.0,77.0,71.0,65.0,65.0,64.0,66.0,79.0,65.0,60.0,65.0,83.0,73.0,77.0,68.0,58.0,22.0,69.0,65.0,80.0,71.0,28.236842105263158,37.0,33.0,7.0,10.0,12.0,14.0,7.0,1.3,52.0
29,74,74,4.2,40.0,2.0,2.0,3.0,192.0,86.0,65.0,75.0,75.0,72.0,70.0,77.0,72.0,68.0,62.0,76.0,64.0,65.0,66.0,71.0,53.0,80.0,72.0,63.0,77.0,67.0,81.0,29.0,74.0,69.0,67.0,71.0,28.236842105263158,39.0,15.0,6.0,12.0,7.0,13.0,14.0,7.1,30.0
31,70,70,1.3,10.0,1.0,3.0,3.0,177.0,74.0,54.0,74.0,65.0,68.0,68.0,67.0,69.0,59.0,64.0,73.0,53.0,60.0,77.0,64.0,77.0,72.0,80.0,78.0,68.0,72.0,68.0,35.0,77.0,64.0,65.0,75.0,28.236842105263158,39.0,35.0,9.0,7.0,14.0,12.0,13.0,2.0,45.0
34,74,74,3.0,21.0,2.0,3.0,3.0,186.0,81.0,51.0,73.0,73.0,67.0,67.0,69.0,68.0,67.0,44.0,72.0,67.0,70.0,71.0,70.0,65.0,79.0,74.0,70.0,86.0,67.0,75.0,37.0,75.0,66.0,62.0,74.0,28.236842105263158,34.0,24.0,14.0,13.0,9.0,8.0,16.0,3.9,40.0
23,77,85,23.5,16.0,1.0,4.0,3.0,186.0,89.0,50.0,79.0,78.0,74.0,76.0,73.0,63.0,30.0,56.0,76.0,72.0,72.0,72.0,74.0,68.0,78.0,83.0,74.0,87.0,70.0,61.0,24.0,77.0,68.0,75.0,71.0,28.236842105263158,27.0,25.0,12.0,9.0,14.0,13.0,6.0,40.0,27.0
27,76,76,8.0,88.0,2.0,5.0,4.0,185.0,78.0,65.0,78.0,75.0,62.0,76.0,76.0,66.0,46.0,38.0,77.0,74.0,73.0,75.0,76.0,71.0,81.0,80.0,65.0,79.0,73.0,63.0,23.0,78.0,64.0,67.0,81.0,28.236842105263158,26.0,22.0,9.0,10.0,16.0,7.0,15.0,97.57661188369151,37.0
25,72,76,3.3,12.0,1.0,3.0,3.0,182.0,75.0,67.0,74.0,78.0,68.0,70.0,68.0,57.0,45.0,62.0,68.0,71.0,70.0,68.0,70.0,68.0,69.0,77.0,82.0,65.0,64.0,71.0,38.0,77.0,68.0,72.0,74.0,28.236842105263158,48.0,25.0,14.0,5.0,8.0,8.0,8.0,5.0,40.0
25,75,79,8.0,9.0,1.0,2.0,3.0,179.0,79.0,64.0,75.0,71.0,81.0,71.0,73.0,52.0,40.0,72.0,75.0,84.0,79.0,83.0,74.0,71.0,75.0,67.0,80.0,72.0,74.0,49.0,21.0,72.0,74.0,69.0,66.0,28.236842105263158,23.0,16.0,11.0,14.0,14.0,14.0,10.0,12.2,22.0
18,72,84,5.5,5.0,1.0,3.0,3.0,173.0,73.0,66.0,72.0,58.0,68.0,66.0,75.0,61.0,48.0,66.0,74.0,89.0,77.0,88.0,71.0,89.0,73.0,61.0,61.0,69.0,68.0,65.0,29.0,73.0,69.0,65.0,71.0,28.236842105263158,35.0,29.0,6.0,13.0,6.0,6.0,13.0,9.4,33.0
31,70,70,1.3,20.0,1.0,3.0,3.0,170.0,69.0,60.0,72.0,68.0,64.0,68.0,67.0,67.0,67.0,53.0,70.0,75.0,73.0,78.0,71.0,78.0,69.0,64.0,69.0,55.0,65.0,68.0,49.0,74.0,69.0,68.0,68.0,28.236842105263158,43.0,35.0,10.0,6.0,13.0,11.0,7.0,2.5,35.0
31,71,71,2.1,21.0,3.0,4.0,3.0,179.0,81.0,46.0,66.0,71.0,69.0,67.0,65.0,67.0,69.0,63.0,64.0,89.0,85.0,70.0,70.0,70.0,68.0,87.0,44.0,75.0,66.0,60.0,29.0,68.0,70.0,80.0,69.0,28.236842105263158,39.0,34.0,12.0,15.0,13.0,6.0,12.0,3.0,32.0
29,73,73,3.0,22.0,2.0,3.0,4.0,185.0,80.0,67.0,73.0,75.0,72.0,76.0,72.0,68.0,77.0,53.0,73.0,54.0,57.0,62.0,73.0,59.0,82.0,68.0,50.0,81.0,72.0,74.0,32.0,73.0,66.0,80.0,75.0,28.236842105263158,30.0,26.0,12.0,13.0,14.0,6.0,11.0,6.6,40.0
27,79,80,20.5,23.0,1.0,2.0,3.0,201.0,93.0,41.0,83.0,85.0,73.0,73.0,73.0,58.0,30.0,68.0,78.0,64.0,76.0,46.0,74.0,32.0,78.0,58.0,75.0,93.0,63.0,77.0,41.0,81.0,68.0,84.0,74.0,28.236842105263158,48.0,36.0,9.0,12.0,14.0,9.0,8.0,32.3,33.0
30,70,70,1.6,500.0,1.0,3.0,3.0,171.0,70.0,55.0,71.0,62.0,66.0,77.0,71.0,59.0,63.0,52.0,70.0,77.0,80.0,74.0,69.0,80.0,70.0,79.0,70.0,68.0,65.0,63.0,20.0,69.0,65.0,64.0,65.0,28.236842105263158,37.0,33.0,13.0,14.0,15.0,16.0,11.0,3.4,42.0
22,72,79,4.8,15.0,1.0,3.0,3.0,190.0,82.0,56.0,70.0,71.0,71.0,64.0,73.0,64.0,65.0,65.0,74.0,68.0,73.0,63.0,71.0,67.0,73.0,71.0,77.0,84.0,66.0,64.0,34.0,74.0,73.0,76.0,72.0,28.236842105263158,29.0,22.0,7.0,10.0,10.0,11.0,9.0,7.2,35.0
31,73,73,2.6,6.0,1.0,3.0,3.0,184.0,80.0,56.0,78.0,73.0,62.0,68.0,72.0,57.0,59.0,55.0,73.0,61.0,50.0,69.0,70.0,63.0,77.0,80.0,61.0,79.0,69.0,67.0,52.0,78.0,62.0,69.0,71.0,28.236842105263158,40.0,39.0,13.0,16.0,8.0,8.0,13.0,4.7,41.0
30,69,69,1.4,4.0,2.0,4.0,3.0,188.0,82.0,56.0,65.0,73.0,67.0,64.0,71.0,67.0,62.0,57.0,70.0,65.0,64.0,70.0,71.0,66.0,75.0,81.0,69.0,74.0,66.0,69.0,49.0,71.0,69.0,64.0,72.0,28.236842105263158,40.0,20.0,10.0,11.0,14.0,13.0,16.0,1.8,39.0
24,71,75,2.7,6.0,1.0,3.0,3.0,180.0,77.0,53.0,73.0,68.0,66.0,67.0,66.0,65.0,65.0,59.0,68.0,77.0,74.0,70.0,71.0,74.0,72.0,69.0,75.0,72.0,66.0,66.0,45.0,73.0,68.0,67.0,69.0,28.236842105263158,34.0,32.0,7.0,13.0,10.0,7.0,13.0,4.9,30.0
35,73,73,1.3,6.0,1.0,3.0,3.0,191.0,86.0,64.0,73.0,80.0,66.0,68.0,71.0,60.0,42.0,51.0,70.0,72.0,73.0,71.0,73.0,65.0,75.0,92.0,76.0,79.0,64.0,75.0,30.0,75.0,61.0,74.0,71.0,28.236842105263158,13.0,18.0,11.0,8.0,11.0,6.0,16.0,2.0,52.0
31,69,69,1.2,5.0,1.0,2.0,4.0,183.0,77.0,64.0,68.0,69.0,67.0,77.0,66.0,70.0,70.0,61.0,67.0,65.0,64.0,73.0,67.0,54.0,77.0,81.0,69.0,79.0,66.0,73.0,36.0,71.0,69.0,74.0,74.0,28.236842105263158,27.0,30.0,9.0,14.0,13.0,10.0,10.0,2.5,25.0
23,74,80,6.5,39.0,1.0,4.0,3.0,185.0,70.0,58.0,76.0,74.0,70.0,66.0,79.0,52.0,45.0,58.0,77.0,81.0,84.0,76.0,69.0,65.0,72.0,94.0,63.0,70.0,60.0,50.0,36.0,76.0,66.0,61.0,68.0,28.236842105263158,35.0,32.0,15.0,13.0,6.0,7.0,14.0,97.57661188369151,34.0
23,70,75,2.4,9.0,1.0,3.0,3.0,175.0,77.0,68.0,71.0,66.0,70.0,74.0,70.0,66.0,59.0,66.0,70.0,86.0,82.0,76.0,64.0,74.0,74.0,85.0,66.0,68.0,66.0,61.0,19.0,66.0,63.0,71.0,71.0,28.236842105263158,24.0,31.0,7.0,7.0,11.0,14.0,5.0,3.7,34.0
33,68,68,775.0,7.0,1.0,3.0,3.0,178.0,77.0,69.0,71.0,58.0,65.0,73.0,66.0,70.0,69.0,58.0,70.0,67.0,68.0,68.0,66.0,72.0,73.0,74.0,66.0,70.0,72.0,72.0,38.0,70.0,69.0,65.0,73.0,28.236842105263158,29.0,33.0,7.0,8.0,16.0,16.0,15.0,834.0,30.0
22,73,80,6.0,14.0,1.0,3.0,3.0,171.0,59.0,72.0,67.0,43.0,70.0,75.0,78.0,81.0,83.0,61.0,75.0,77.0,77.0,72.0,64.0,90.0,82.0,57.0,63.0,33.0,76.0,47.0,24.0,70.0,71.0,54.0,69.0,28.236842105263158,38.0,42.0,13.0,13.0,8.0,14.0,15.0,13.2,27.0
28,74,74,4.3,34.0,1.0,3.0,3.0,196.0,83.0,58.0,74.0,84.0,58.0,68.0,68.0,62.0,45.0,55.0,72.0,75.0,79.0,52.0,71.0,50.0,77.0,73.0,73.0,90.0,58.0,73.0,42.0,73.0,54.0,67.0,68.0,28.236842105263158,47.0,44.0,10.0,10.0,13.0,8.0,9.0,8.2,39.0
21,78,78,17.0,14.0,1.0,3.0,2.0,187.0,85.0,59.0,86.0,91.0,66.0,70.0,69.0,59.0,33.0,64.0,70.0,77.0,70.0,70.0,68.0,67.0,87.0,89.0,74.0,79.0,80.0,62.0,16.0,74.0,65.0,56.0,80.0,28.236842105263158,19.0,17.0,13.0,9.0,6.0,12.0,16.0,32.3,38.0
28,71,71,1.9,750.0,1.0,2.0,3.0,176.0,65.0,52.0,70.0,70.0,64.0,63.0,70.0,55.0,48.0,58.0,73.0,86.0,89.0,89.0,70.0,82.0,69.0,75.0,70.0,66.0,62.0,79.0,24.0,71.0,53.0,64.0,58.0,28.236842105263158,38.0,33.0,8.0,11.0,11.0,13.0,12.0,97.57661188369151,32.0
24,68,71,1.7,6.0,1.0,3.0,3.0,182.0,72.0,65.0,65.0,42.0,66.0,62.0,69.0,66.0,63.0,64.0,69.0,79.0,77.0,74.0,64.0,75.0,74.0,48.0,79.0,65.0,68.0,60.0,46.0,67.0,68.0,66.0,67.0,28.236842105263158,49.0,45.0,11.0,7.0,5.0,15.0,11.0,2.3,45.0
25,72,75,3.1,10.0,2.0,4.0,3.0,175.0,71.0,65.0,70.0,62.0,68.0,74.0,77.0,80.0,76.0,59.0,78.0,68.0,60.0,76.0,73.0,73.0,84.0,67.0,54.0,66.0,76.0,62.0,33.0,77.0,56.0,69.0,65.0,28.236842105263158,25.0,24.0,12.0,16.0,10.0,6.0,8.0,97.57661188369151,25.0
34,75,75,2.7,7.0,1.0,4.0,3.0,184.0,74.0,56.0,77.0,74.0,72.0,70.0,72.0,66.0,47.0,51.0,73.0,70.0,71.0,70.0,75.0,71.0,75.0,74.0,67.0,76.0,72.0,61.0,28.0,83.0,66.0,70.0,75.0,28.236842105263158,33.0,25.0,10.0,7.0,12.0,8.0,14.0,3.4,33.0
27,72,72,2.5,9.0,2.0,2.0,4.0,183.0,77.0,74.0,69.0,61.0,75.0,69.0,76.0,75.0,73.0,71.0,76.0,58.0,51.0,70.0,66.0,69.0,80.0,51.0,63.0,75.0,75.0,59.0,30.0,68.0,73.0,69.0,76.0,28.236842105263158,33.0,31.0,7.0,7.0,16.0,13.0,16.0,3.6,29.0
31,73,73,2.6,14.0,1.0,3.0,3.0,186.0,80.0,56.0,76.0,81.0,70.0,70.0,63.0,52.0,39.0,58.0,66.0,66.0,70.0,75.0,70.0,63.0,74.0,82.0,79.0,80.0,69.0,82.0,30.0,79.0,68.0,85.0,74.0,28.236842105263158,28.0,20.0,6.0,10.0,8.0,12.0,9.0,4.0,30.0
32,72,72,1.9,15.0,1.0,5.0,3.0,187.0,80.0,69.0,70.0,74.0,73.0,72.0,70.0,62.0,42.0,58.0,69.0,54.0,63.0,62.0,78.0,62.0,79.0,72.0,77.0,80.0,70.0,84.0,34.0,77.0,64.0,64.0,77.0,28.236842105263158,39.0,21.0,12.0,7.0,14.0,10.0,9.0,2.9,35.0
32,70,70,1.3,10.0,2.0,4.0,3.0,183.0,79.0,65.0,73.0,67.0,72.0,76.0,64.0,70.0,69.0,67.0,74.0,58.0,51.0,65.0,66.0,65.0,72.0,61.0,69.0,68.0,72.0,66.0,41.0,81.0,72.0,74.0,74.0,28.236842105263158,38.0,34.0,11.0,8.0,13.0,9.0,13.0,2.0,22.0
31,72,72,2.0,7.0,1.0,3.0,3.0,184.0,81.0,54.0,72.0,69.0,62.0,77.0,69.0,61.0,52.0,48.0,70.0,70.0,76.0,73.0,73.0,69.0,74.0,86.0,80.0,81.0,68.0,69.0,34.0,74.0,63.0,76.0,72.0,28.236842105263158,20.0,19.0,7.0,10.0,12.0,12.0,6.0,3.0,39.0
26,73,73,3.4,19.0,1.0,4.0,3.0,190.0,86.0,54.0,76.0,72.0,70.0,62.0,67.0,60.0,35.0,60.0,72.0,61.0,66.0,60.0,68.0,49.0,78.0,67.0,88.0,91.0,72.0,86.0,30.0,77.0,67.0,76.0,76.0,28.236842105263158,30.0,32.0,10.0,14.0,7.0,16.0,14.0,5.1,38.0
28,70,70,1.6,9.0,1.0,3.0,3.0,188.0,85.0,70.0,72.0,57.0,68.0,67.0,73.0,69.0,44.0,61.0,71.0,77.0,75.0,72.0,65.0,72.0,81.0,44.0,74.0,77.0,68.0,64.0,38.0,69.0,64.0,54.0,67.0,28.236842105263158,47.0,38.0,7.0,7.0,6.0,14.0,13.0,2.6,45.0
31,69,69,1.2,12.0,1.0,4.0,3.0,178.0,83.0,69.0,68.0,71.0,68.0,63.0,63.0,68.0,74.0,67.0,61.0,64.0,66.0,62.0,67.0,69.0,79.0,66.0,72.0,81.0,72.0,72.0,30.0,71.0,66.0,71.0,67.0,28.236842105263158,36.0,21.0,12.0,11.0,14.0,11.0,14.0,2.3,24.0
28,70,70,1.6,6.0,1.0,3.0,3.0,183.0,69.0,59.0,69.0,63.0,66.0,72.0,66.0,68.0,40.0,55.0,74.0,82.0,83.0,82.0,66.0,64.0,72.0,65.0,76.0,72.0,70.0,55.0,45.0,71.0,65.0,62.0,75.0,28.236842105263158,34.0,32.0,16.0,15.0,12.0,8.0,14.0,2.1,30.0
32,71,71,1.5,6.0,1.0,3.0,3.0,185.0,84.0,60.0,73.0,72.0,61.0,63.0,67.0,55.0,46.0,52.0,67.0,74.0,72.0,68.0,66.0,61.0,75.0,91.0,75.0,85.0,54.0,77.0,34.0,72.0,68.0,67.0,69.0,28.236842105263158,46.0,36.0,6.0,15.0,15.0,12.0,10.0,2.3,28.0
29,74,74,4.2,1.0,1.0,4.0,3.0,183.0,82.0,65.0,77.0,78.0,64.0,75.0,66.0,65.0,36.0,58.0,68.0,77.0,79.0,78.0,75.0,65.0,75.0,91.0,75.0,80.0,65.0,68.0,19.0,78.0,62.0,75.0,72.0,28.236842105263158,15.0,21.0,10.0,6.0,10.0,12.0,13.0,9.0,21.0
31,71,71,1.6,8.0,1.0,4.0,3.0,182.0,71.0,42.0,71.0,74.0,71.0,67.0,77.0,71.0,53.0,60.0,77.0,75.0,53.0,77.0,71.0,77.0,71.0,79.0,68.0,57.0,66.0,63.0,31.0,67.0,70.0,68.0,72.0,28.236842105263158,39.0,32.0,14.0,9.0,6.0,6.0,16.0,2.1,43.0
30,70,70,1.6,11.0,1.0,3.0,3.0,179.0,79.0,64.0,70.0,53.0,66.0,68.0,70.0,66.0,59.0,53.0,71.0,78.0,85.0,74.0,73.0,73.0,76.0,73.0,76.0,68.0,65.0,68.0,32.0,75.0,62.0,65.0,67.0,28.236842105263158,31.0,22.0,11.0,11.0,11.0,7.0,11.0,2.6,34.0
27,67,67,1.1,2.0,2.0,4.0,3.0,182.0,72.0,67.0,62.0,54.0,66.0,63.0,66.0,73.0,69.0,68.0,67.0,71.0,70.0,70.0,61.0,61.0,67.0,71.0,61.0,70.0,67.0,69.0,53.0,65.0,67.0,71.0,64.0,28.236842105263158,34.0,32.0,10.0,11.0,14.0,7.0,15.0,1.4,49.0
29,74,74,4.2,16.0,1.0,4.0,2.0,182.0,75.0,58.0,74.0,81.0,69.0,66.0,68.0,59.0,43.0,59.0,72.0,79.0,75.0,69.0,76.0,81.0,72.0,91.0,63.0,73.0,66.0,57.0,33.0,78.0,58.0,67.0,65.0,28.236842105263158,29.0,25.0,15.0,8.0,10.0,14.0,6.0,6.3,27.0
27,66,66,925.0,2.0,1.0,3.0,3.0,178.0,74.0,62.0,63.0,55.0,65.0,55.0,65.0,54.0,40.0,57.0,65.0,69.0,75.0,67.0,67.0,70.0,70.0,57.0,87.0,69.0,66.0,73.0,57.0,68.0,64.0,62.0,61.0,28.236842105263158,55.0,48.0,10.0,14.0,13.0,12.0,16.0,1.2,51.0
29,73,73,3.0,9.0,3.0,5.0,3.0,188.0,80.0,41.0,73.0,66.0,60.0,68.0,70.0,60.0,30.0,45.0,67.0,81.0,88.0,76.0,70.0,50.0,77.0,86.0,91.0,79.0,62.0,62.0,37.0,80.0,59.0,68.0,64.0,28.236842105263158,50.0,30.0,11.0,7.0,11.0,14.0,11.0,4.5,39.0
33,70,70,1.0,13.0,1.0,3.0,3.0,176.0,70.0,64.0,68.0,67.0,62.0,69.0,65.0,62.0,81.0,57.0,65.0,69.0,69.0,69.0,72.0,74.0,81.0,62.0,68.0,74.0,79.0,72.0,34.0,69.0,61.0,66.0,66.0,28.236842105263158,30.0,27.0,8.0,9.0,12.0,13.0,11.0,1.7,30.0
26,70,73,2.1,7.0,1.0,3.0,4.0,175.0,71.0,60.0,71.0,59.0,61.0,67.0,73.0,64.0,54.0,57.0,69.0,77.0,76.0,84.0,71.0,89.0,74.0,76.0,80.0,62.0,69.0,42.0,42.0,75.0,67.0,69.0,66.0,28.236842105263158,26.0,27.0,8.0,9.0,7.0,14.0,16.0,3.5,23.0
25,80,83,0.0,0.0,2.0,4.0,4.0,188.0,84.0,48.0,83.0,86.0,69.0,75.0,75.0,53.0,52.0,40.0,76.0,78.0,81.0,72.0,73.0,48.0,86.0,67.0,68.0,91.0,70.0,72.0,33.0,82.0,53.0,62.0,66.68212669683258,25.0,23.0,25.0,13.0,13.0,7.0,5.0,14.0,97.57661188369151,31.00579374275782
34,77,77,5.0,26.0,3.0,3.0,3.0,181.0,77.0,60.0,78.0,75.0,68.0,77.0,76.0,69.0,58.0,55.0,77.0,69.0,65.0,67.0,76.0,71.0,78.0,72.0,56.0,72.0,60.0,58.0,34.0,83.0,68.0,80.0,76.0,28.236842105263158,16.0,14.0,12.0,12.0,8.0,5.0,8.0,10.5,40.0
34,77,77,3.7,70.0,3.0,4.0,3.0,185.0,85.0,50.0,81.0,81.0,73.0,78.0,74.0,67.0,70.0,49.0,79.0,61.0,61.0,64.0,79.0,56.0,79.0,72.0,52.0,74.0,67.0,84.0,31.0,76.0,68.0,78.0,66.68212669683258,22.0,21.0,22.0,10.0,6.0,15.0,7.0,9.0,97.57661188369151,31.00579374275782
33,73,73,1.9,24.0,2.0,4.0,3.0,187.0,84.0,62.0,76.0,81.0,67.0,75.0,69.0,66.0,56.0,55.0,70.0,60.0,63.0,65.0,76.0,62.0,73.0,85.0,58.0,86.0,70.0,75.0,15.0,73.0,62.0,78.0,74.0,28.236842105263158,31.0,19.0,10.0,11.0,11.0,6.0,8.0,3.4,42.0
20,68,77,2.7,7.0,1.0,3.0,3.0,178.0,72.0,67.0,74.0,43.0,64.0,68.0,73.0,63.0,70.0,53.0,68.0,79.0,75.0,81.0,69.0,76.0,73.0,73.0,71.0,67.0,72.0,48.0,25.0,68.0,52.0,72.0,74.0,28.236842105263158,36.0,48.0,12.0,9.0,9.0,5.0,7.0,97.57661188369151,45.0
31,70,70,1.3,5.0,1.0,3.0,3.0,183.0,79.0,33.0,77.0,71.0,64.0,70.0,60.0,50.0,40.0,54.0,70.0,67.0,62.0,70.0,62.0,72.0,74.0,74.0,82.0,86.0,69.0,62.0,58.0,68.0,61.0,65.0,69.0,28.236842105263158,58.0,39.0,14.0,10.0,11.0,12.0,16.0,1.6,33.0
40,71,71,0.0,5.0,2.0,3.0,3.0,169.0,68.0,60.0,75.0,62.0,60.0,66.0,70.0,68.0,67.0,45.0,69.0,72.0,69.0,86.0,75.0,81.0,73.0,85.0,62.0,61.0,72.0,54.0,37.0,77.0,74.0,75.0,68.0,28.236842105263158,12.0,14.0,14.0,8.0,15.0,8.0,12.0,97.57661188369151,36.0
35,73,73,1.8,5.0,2.0,5.0,3.0,187.0,92.0,57.0,70.0,76.0,70.0,68.0,65.0,66.0,65.0,64.0,75.0,59.0,58.0,42.0,69.0,46.0,76.0,72.0,40.0,92.0,67.0,70.0,52.0,75.0,71.0,75.0,76.0,28.236842105263158,40.0,38.0,6.0,7.0,16.0,14.0,11.0,2.6,41.0
34,70,70,775.0,8.0,1.0,3.0,3.0,180.0,76.0,55.0,70.0,73.0,65.0,66.0,68.0,70.0,69.0,59.0,70.0,60.0,68.0,68.0,68.0,65.0,74.0,81.0,68.0,74.0,68.0,64.0,42.0,73.0,59.0,74.0,74.0,28.236842105263158,39.0,39.0,11.0,12.0,7.0,6.0,10.0,1.1,18.0
30,69,69,1.4,5.0,1.0,3.0,3.0,181.0,76.0,46.0,69.0,77.0,69.0,72.0,67.0,66.0,50.0,67.0,68.0,65.0,67.0,63.0,70.0,70.0,74.0,70.0,69.0,63.0,64.0,80.0,32.0,69.0,64.0,69.0,73.0,28.236842105263158,41.0,33.0,11.0,6.0,11.0,16.0,12.0,2.2,42.0
31,76,76,6.5,37.0,1.0,3.0,3.0,180.0,80.0,45.0,81.0,63.0,71.0,74.0,73.0,53.0,40.0,48.0,77.0,78.0,74.0,77.0,83.0,72.0,75.0,68.0,77.0,69.0,66.0,56.0,44.0,84.0,71.0,73.0,81.0,28.236842105263158,29.0,16.0,13.0,8.0,8.0,9.0,7.0,13.0,30.0
24,74,78,6.0,35.0,1.0,5.0,4.0,191.0,77.0,58.0,77.0,72.0,67.0,66.0,80.0,65.0,45.0,43.0,75.0,76.0,75.0,78.0,71.0,66.0,72.0,72.0,71.0,70.0,74.0,49.0,36.0,74.0,71.0,77.0,73.0,28.236842105263158,21.0,19.0,13.0,12.0,5.0,8.0,15.0,97.57661188369151,37.0
30,68,68,1.2,4.0,1.0,4.0,3.0,191.0,85.0,64.0,66.0,70.0,66.0,67.0,70.0,68.0,66.0,60.0,69.0,69.0,72.0,72.0,60.0,74.0,72.0,72.0,64.0,82.0,65.0,59.0,31.0,66.0,62.0,72.0,66.0,28.236842105263158,33.0,31.0,8.0,8.0,14.0,12.0,14.0,2.1,32.0
23,72,77,3.6,12.0,1.0,4.0,3.0,173.0,67.0,64.0,73.0,51.0,68.0,65.0,75.0,50.0,52.0,59.0,77.0,90.0,90.0,87.0,65.0,88.0,73.0,74.0,73.0,69.0,62.0,58.0,21.0,76.0,72.0,60.0,71.0,28.236842105263158,26.0,22.0,6.0,15.0,7.0,11.0,8.0,5.7,22.0
29,71,71,1.9,11.0,1.0,4.0,3.0,190.0,87.0,58.0,72.0,71.0,70.0,69.0,66.0,56.0,55.0,49.0,71.0,65.0,67.0,62.0,66.0,40.0,73.0,74.0,71.0,82.0,65.0,73.0,30.0,73.0,67.0,67.0,71.0,28.236842105263158,48.0,46.0,14.0,12.0,14.0,10.0,10.0,3.8,43.0
37,71,71,650.0,2.0,1.0,3.0,3.0,183.0,79.0,57.0,75.0,71.0,64.0,62.0,68.0,69.0,68.0,54.0,69.0,74.0,75.0,76.0,71.0,68.0,68.0,75.0,71.0,76.0,64.0,47.0,40.0,75.0,61.0,76.0,71.0,28.236842105263158,29.0,20.0,12.0,8.0,11.0,8.0,8.0,878.0,38.0
